paragraph,stemmed,tokenized,posting_list,posting_list_stemmed
"Drug  means any controlled substance as defined
by federal or state law Drug includes but is not
limited
to
cocaine
LSD
marijuana
methamphetamine and all narcotics",drug mean ani control substanc as defin by feder or state law drug includ but is not limit to cocain lsd marijuana methamphetamin and all narcot,"Drug   mean any control substance as define 
 by federal or state law drug include but be not 
 limit 
 to 
 cocaine 
 LSD 
 marijuana 
 methamphetamine and all narcotic","['all', 'and', 'any', 'as', 'be', 'but', 'by', 'cocaine', 'control', 'define', 'drug', 'drug', 'federal', 'include', 'law', 'limit', 'lsd', 'marijuana', 'mean', 'methamphetamine', 'narcotic', 'not', 'or', 'state', 'substance', 'to']","['all', 'and', 'ani', 'as', 'but', 'by', 'cocain', 'control', 'defin', 'drug', 'drug', 'feder', 'includ', 'is', 'law', 'limit', 'lsd', 'marijuana', 'mean', 'methamphetamin', 'narcot', 'not', 'or', 'state', 'substanc', 'to']"
"Computer hardware including any
a internal and external components
b peripheral devices and
c storage or recording media",comput hardwar includ ani a intern and extern compon b peripher devic and c storag or record media,"computer hardware include any 
 a internal and external component 
 b peripheral device and 
 c storage or recording medium","['a', 'and', 'and', 'any', 'b', 'c', 'component', 'computer', 'device', 'external', 'hardware', 'include', 'internal', 'medium', 'or', 'peripheral', 'recording', 'storage']","['a', 'and', 'and', 'ani', 'b', 'c', 'compon', 'comput', 'devic', 'extern', 'hardwar', 'includ', 'intern', 'media', 'or', 'peripher', 'record', 'storag']"
"Fungi  means any type or form of fungus including
mold or mildew and any mycotoxins spores scents
or byproducts produced or released by fungi Under
SECTION II this does not include any fungi that are
are on or are contained in products or goods
intended for consumption",fungi mean ani type or form of fungus includ mold or mildew and ani mycotoxin spore scent or byproduct produc or releas by fungi under section ii this doe not includ ani fungi that are are on or are contain in product or good intend for consumpt,"Fungi   mean any type or form of fungus include 
 mold or mildew and any mycotoxin spore scent 
 or byproduct produce or release by fungus under 
 section ii this do not include any fungus that be 
 be on or be contain in product or good 
 intend for consumption","['and', 'any', 'any', 'any', 'be', 'be', 'be', 'by', 'byproduct', 'consumption', 'contain', 'do', 'for', 'form', 'fungi', 'fungus', 'fungus', 'fungus', 'good', 'ii', 'in', 'include', 'include', 'intend', 'mean', 'mildew', 'mold', 'mycotoxin', 'not', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'produce', 'product', 'release', 'scent', 'section', 'spore', 'that', 'this', 'type', 'under']","['and', 'ani', 'ani', 'ani', 'are', 'are', 'are', 'by', 'byproduct', 'consumpt', 'contain', 'doe', 'for', 'form', 'fungi', 'fungi', 'fungi', 'fungus', 'good', 'ii', 'in', 'includ', 'includ', 'intend', 'mean', 'mildew', 'mold', 'mycotoxin', 'not', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'produc', 'product', 'releas', 'scent', 'section', 'spore', 'that', 'this', 'type', 'under']"
"Insured  means you and people who live in the
residence premises on a regular continuous and
permanent basis who are
1",insur mean you and peopl who live in the resid premis on a regular continu and perman basi who are 1,"insure   mean you and people who live in the 
 residence premise on a regular continuous and 
 permanent basis who be 
 1","['1', 'a', 'and', 'and', 'basis', 'be', 'continuous', 'in', 'insure', 'live', 'mean', 'on', 'people', 'permanent', 'premise', 'regular', 'residence', 'the', 'who', 'who', 'you']","['1', 'a', 'and', 'and', 'are', 'basi', 'continu', 'in', 'insur', 'live', 'mean', 'on', 'peopl', 'perman', 'premis', 'regular', 'resid', 'the', 'who', 'who', 'you']"
"Any other person under the age of 21 who is in
the care of you or any person included under
1 above",ani other person under the age of 21 who is in the care of you or ani person includ under 1 abov,"any other person under the age of 21 who be in 
 the care of you or any person include under 
 1 above","['1', '21', 'above', 'age', 'any', 'any', 'be', 'care', 'in', 'include', 'of', 'of', 'or', 'other', 'person', 'person', 'the', 'the', 'under', 'under', 'who', 'you']","['1', '21', 'abov', 'age', 'ani', 'ani', 'care', 'in', 'includ', 'is', 'of', 'of', 'or', 'other', 'person', 'person', 'the', 'the', 'under', 'under', 'who', 'you']"
"With respect to animals or watercraft to which
this policy applies any person or organization
legally responsible for these animals or
watercraft which are owned by you or any
person included in 1 or 2 above A person or
organization using or having custody of these
animals or watercraft in the course of any
business or without permission of the owner is
not an insured",with respect to anim or watercraft to which this polici appli ani person or organ legal respons for these anim or watercraft which are own by you or ani person includ in 1 or 2 abov a person or organ use or have custodi of these anim or watercraft in the cours of ani busi or without permiss of the owner is not an insur,"with respect to animal or watercraft to which 
 this policy apply any person or organization 
 legally responsible for these animal or 
 watercraft which be own by you or any 
 person include in 1 or 2 above a person or 
 organization use or have custody of these 
 animal or watercraft in the course of any 
 business or without permission of the owner be 
 not an insure","['1', '2', 'a', 'above', 'an', 'animal', 'animal', 'animal', 'any', 'any', 'any', 'apply', 'be', 'be', 'business', 'by', 'course', 'custody', 'for', 'have', 'in', 'in', 'include', 'insure', 'legally', 'not', 'of', 'of', 'of', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'organization', 'organization', 'own', 'owner', 'permission', 'person', 'person', 'person', 'policy', 'respect', 'responsible', 'the', 'the', 'these', 'these', 'this', 'to', 'to', 'use', 'watercraft', 'watercraft', 'watercraft', 'which', 'which', 'with', 'without', 'you']","['1', '2', 'a', 'abov', 'an', 'ani', 'ani', 'ani', 'anim', 'anim', 'anim', 'appli', 'are', 'busi', 'by', 'cours', 'custodi', 'for', 'have', 'in', 'in', 'includ', 'insur', 'is', 'legal', 'not', 'of', 'of', 'of', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'organ', 'organ', 'own', 'owner', 'permiss', 'person', 'person', 'person', 'polici', 'respect', 'respons', 'the', 'the', 'these', 'these', 'this', 'to', 'to', 'use', 'watercraft', 'watercraft', 'watercraft', 'which', 'which', 'with', 'without', 'you']"
"With respect to any motorized vehicle to
which this policy applies
a any residence employee while engaged in
your employ or the employ of any person
included in 1 or 2 above or
b other persons using the motorized vehicle
on an insured location with your
expressed permission",with respect to ani motor vehicl to which this polici appli a ani resid employe while engag in your employ or the employ of ani person includ in 1 or 2 abov or b other person use the motor vehicl on an insur locat with your express permiss,"with respect to any motorize vehicle to 
 which this policy apply 
 a any residence employee while engage in 
 your employ or the employ of any person 
 include in 1 or 2 above or 
 b other person use the motorize vehicle 
 on an insured location with your 
 express permission","['1', '2', 'a', 'above', 'an', 'any', 'any', 'any', 'apply', 'b', 'employ', 'employ', 'employee', 'engage', 'express', 'in', 'in', 'include', 'insured', 'location', 'motorize', 'motorize', 'of', 'on', 'or', 'or', 'or', 'other', 'permission', 'person', 'person', 'policy', 'residence', 'respect', 'the', 'the', 'this', 'to', 'to', 'use', 'vehicle', 'vehicle', 'which', 'while', 'with', 'with', 'your', 'your']","['1', '2', 'a', 'abov', 'an', 'ani', 'ani', 'ani', 'appli', 'b', 'employ', 'employ', 'employe', 'engag', 'express', 'in', 'in', 'includ', 'insur', 'locat', 'motor', 'motor', 'of', 'on', 'or', 'or', 'or', 'other', 'permiss', 'person', 'person', 'polici', 'resid', 'respect', 'the', 'the', 'this', 'to', 'to', 'use', 'vehicl', 'vehicl', 'which', 'while', 'with', 'with', 'your', 'your']"
"Insured location also means that part of any
other premises other structures and grounds
used by you as a residence and
a shown in the declarations or
b acquired by you during the current policy
period for your use as a residence",insur locat also mean that part of ani other premis other structur and ground use by you as a resid and a shown in the declar or b acquir by you dure the current polici period for your use as a resid,"insured location also mean that part of any 
 other premise other structure and ground 
 use by you as a residence and 
 a show in the declaration or 
 b acquire by you during the current policy 
 period for your use as a residence","['a', 'a', 'a', 'acquire', 'also', 'and', 'and', 'any', 'as', 'as', 'b', 'by', 'by', 'current', 'declaration', 'during', 'for', 'ground', 'in', 'insured', 'location', 'mean', 'of', 'or', 'other', 'other', 'part', 'period', 'policy', 'premise', 'residence', 'residence', 'show', 'structure', 'that', 'the', 'the', 'use', 'use', 'you', 'you', 'your']","['a', 'a', 'a', 'acquir', 'also', 'and', 'and', 'ani', 'as', 'as', 'b', 'by', 'by', 'current', 'declar', 'dure', 'for', 'ground', 'in', 'insur', 'locat', 'mean', 'of', 'or', 'other', 'other', 'part', 'period', 'polici', 'premis', 'resid', 'resid', 'shown', 'structur', 'that', 'the', 'the', 'use', 'use', 'you', 'you', 'your']"
"Land owned by or rented or leased to any
insured on which a one or two family dwelling
is being constructed as a residence for any
insured",land own by or rent or leas to ani insur on which a one or two famili dwell is be construct as a resid for ani insur,"land own by or rent or lease to any 
 insure on which a one or two family dwell 
 be be construct as a residence for any 
 insure","['a', 'a', 'any', 'any', 'as', 'be', 'be', 'by', 'construct', 'dwell', 'family', 'for', 'insure', 'insure', 'land', 'lease', 'on', 'one', 'or', 'or', 'or', 'own', 'rent', 'residence', 'to', 'two', 'which']","['a', 'a', 'ani', 'ani', 'as', 'be', 'by', 'construct', 'dwell', 'famili', 'for', 'insur', 'insur', 'is', 'land', 'leas', 'on', 'one', 'or', 'or', 'or', 'own', 'rent', 'resid', 'to', 'two', 'which']"
"Motorized vehicle  means a selfpropelled land or
amphibious vehicle regardless of method of surface
contact Motorized vehicle includes parts and
equipment",motor vehicl mean a selfpropel land or amphibi vehicl regardless of method of surfac contact motor vehicl includ part and equip,"motorize vehicle   mean a selfpropelle land or 
 amphibious vehicle regardless of method of surface 
 contact motorize vehicle include part and 
 equipment","['a', 'amphibious', 'and', 'contact', 'equipment', 'include', 'land', 'mean', 'method', 'motorize', 'motorize', 'of', 'of', 'or', 'part', 'regardless', 'selfpropelle', 'surface', 'vehicle', 'vehicle', 'vehicle']","['a', 'amphibi', 'and', 'contact', 'equip', 'includ', 'land', 'mean', 'method', 'motor', 'motor', 'of', 'of', 'or', 'part', 'regardless', 'selfpropel', 'surfac', 'vehicl', 'vehicl', 'vehicl']"
"Motorized vehicle registration  means any
licensing fees registration or other process that must
be completed with any governmental entity that is
required by any ordinance statute or regulation
Motorized vehicle registration is not limited to
registration of motorized vehicles for use on the
public highways and includes any and all fees
licensing andor registration of motorized vehicles
pursuant to applicable law",motor vehicl registr mean ani licens fee registr or other process that must be complet with ani government entiti that is requir by ani ordin statut or regul motor vehicl registr is not limit to registr of motor vehicl for use on the public highway and includ ani and all fee licens andor registr of motor vehicl pursuant to applic law,"motorize vehicle registration   mean any 
 licensing fee registration or other process that must 
 be complete with any governmental entity that be 
 require by any ordinance statute or regulation 
 motorize vehicle registration be not limit to 
 registration of motorize vehicle for use on the 
 public highway and include any and all fee 
 license andor registration of motorize vehicle 
 pursuant to applicable law","['all', 'and', 'and', 'andor', 'any', 'any', 'any', 'any', 'applicable', 'be', 'be', 'be', 'by', 'complete', 'entity', 'fee', 'fee', 'for', 'governmental', 'highway', 'include', 'law', 'license', 'licensing', 'limit', 'mean', 'motorize', 'motorize', 'motorize', 'motorize', 'must', 'not', 'of', 'of', 'on', 'or', 'or', 'ordinance', 'other', 'process', 'public', 'pursuant', 'registration', 'registration', 'registration', 'registration', 'registration', 'regulation', 'require', 'statute', 'that', 'that', 'the', 'to', 'to', 'use', 'vehicle', 'vehicle', 'vehicle', 'vehicle', 'with']","['all', 'and', 'and', 'andor', 'ani', 'ani', 'ani', 'ani', 'applic', 'be', 'by', 'complet', 'entiti', 'fee', 'fee', 'for', 'government', 'highway', 'includ', 'is', 'is', 'law', 'licens', 'licens', 'limit', 'mean', 'motor', 'motor', 'motor', 'motor', 'must', 'not', 'of', 'of', 'on', 'or', 'or', 'ordin', 'other', 'process', 'public', 'pursuant', 'registr', 'registr', 'registr', 'registr', 'registr', 'regul', 'requir', 'statut', 'that', 'that', 'the', 'to', 'to', 'use', 'vehicl', 'vehicl', 'vehicl', 'vehicl', 'with']"
"Occurrence  means an accident including
continuous or repeated injurious exposure to
essentially the same conditions which during the
policy period results in bodily injury or property
damage Occurrence does not include any claim
arising out of a breach of a contractual obligation
express or implied warranty or any negligent or
intentional misrepresentation relating to a contract or
express or implied warranty Continuous or repeated
injurious exposure to the same or similar conditions is
considered to be one occurrence",occurr mean an accid includ continu or repeat injuri exposur to essenti the same condit which dure the polici period result in bodili injuri or properti damag occurr doe not includ ani claim aris out of a breach of a contractu oblig express or impli warranti or ani neglig or intent misrepresent relat to a contract or express or impli warranti continu or repeat injuri exposur to the same or similar condit is consid to be one occurr,"Occurrence   mean an accident include 
 continuous or repeat injurious exposure to 
 essentially the same condition which during the 
 policy period result in bodily injury or property 
 damage Occurrence do not include any claim 
 arise out of a breach of a contractual obligation 
 express or imply warranty or any negligent or 
 intentional misrepresentation relate to a contract or 
 express or imply warranty Continuous or repeat 
 injurious exposure to the same or similar condition be 
 consider to be one occurrence","['a', 'a', 'a', 'accident', 'an', 'any', 'any', 'arise', 'be', 'be', 'bodily', 'breach', 'claim', 'condition', 'condition', 'consider', 'continuous', 'continuous', 'contract', 'contractual', 'damage', 'do', 'during', 'essentially', 'exposure', 'exposure', 'express', 'express', 'imply', 'imply', 'in', 'include', 'include', 'injurious', 'injurious', 'injury', 'intentional', 'mean', 'misrepresentation', 'negligent', 'not', 'obligation', 'occurrence', 'occurrence', 'occurrence', 'of', 'of', 'one', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'out', 'period', 'policy', 'property', 'relate', 'repeat', 'repeat', 'result', 'same', 'same', 'similar', 'the', 'the', 'the', 'to', 'to', 'to', 'to', 'warranty', 'warranty', 'which']","['a', 'a', 'a', 'accid', 'an', 'ani', 'ani', 'aris', 'be', 'bodili', 'breach', 'claim', 'condit', 'condit', 'consid', 'continu', 'continu', 'contract', 'contractu', 'damag', 'doe', 'dure', 'essenti', 'exposur', 'exposur', 'express', 'express', 'impli', 'impli', 'in', 'includ', 'includ', 'injuri', 'injuri', 'injuri', 'intent', 'is', 'mean', 'misrepresent', 'neglig', 'not', 'oblig', 'occurr', 'occurr', 'occurr', 'of', 'of', 'one', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'out', 'period', 'polici', 'properti', 'relat', 'repeat', 'repeat', 'result', 'same', 'same', 'similar', 'the', 'the', 'the', 'to', 'to', 'to', 'to', 'warranti', 'warranti', 'which']"
"Personal injury  means injury during the policy
period which arises out of one or more of the
following
1",person injuri mean injuri dure the polici period which aris out of one or more of the follow 1,"personal injury   mean injury during the policy 
 period which arise out of one or more of the 
 follow 
 1","['1', 'arise', 'during', 'follow', 'injury', 'injury', 'mean', 'more', 'of', 'of', 'one', 'or', 'out', 'period', 'personal', 'policy', 'the', 'the', 'which']","['1', 'aris', 'dure', 'follow', 'injuri', 'injuri', 'mean', 'more', 'of', 'of', 'one', 'or', 'out', 'period', 'person', 'polici', 'the', 'the', 'which']"
"malicious prosecution provided all actions of
any insured or on behalf of any insured which
gave rise to the claim of malicious prosecution
occurred during the time that insured has been
continuously insured under this or any other
homeowners policy issued by us",malici prosecut provid all action of ani insur or on behalf of ani insur which gave rise to the claim of malici prosecut occur dure the time that insur has been continu insur under this or ani other homeown polici issu by us,"malicious prosecution provide all action of 
 any insured or on behalf of any insure which 
 give rise to the claim of malicious prosecution 
 occur during the time that insure have be 
 continuously insure under this or any other 
 homeowner policy issue by we","['action', 'all', 'any', 'any', 'any', 'be', 'behalf', 'by', 'claim', 'continuously', 'during', 'give', 'have', 'homeowner', 'insure', 'insure', 'insure', 'insured', 'issue', 'malicious', 'malicious', 'occur', 'of', 'of', 'of', 'on', 'or', 'or', 'other', 'policy', 'prosecution', 'prosecution', 'provide', 'rise', 'that', 'the', 'the', 'this', 'time', 'to', 'under', 'we', 'which']","['action', 'all', 'ani', 'ani', 'ani', 'been', 'behalf', 'by', 'claim', 'continu', 'dure', 'gave', 'has', 'homeown', 'insur', 'insur', 'insur', 'insur', 'issu', 'malici', 'malici', 'occur', 'of', 'of', 'of', 'on', 'or', 'or', 'other', 'polici', 'prosecut', 'prosecut', 'provid', 'rise', 'that', 'the', 'the', 'this', 'time', 'to', 'under', 'us', 'which']"
"libel slander or defamation of character
provided the first publication or utterance which
gave rise to the claim of libel slander or
defamation of character was made by or on
behalf of any insured during the time that
insured has been continuously insured under
this or any other homeowners policy issued by
us or",libel slander or defam of charact provid the first public or utter which gave rise to the claim of libel slander or defam of charact was made by or on behalf of ani insur dure the time that insur has been continu insur under this or ani other homeown polici issu by us or,"libel slander or defamation of character 
 provide the first publication or utterance which 
 give rise to the claim of libel slander or 
 defamation of character be make by or on 
 behalf of any insure during the time that 
 insure have be continuously insure under 
 this or any other homeowner policy issue by 
 we or","['any', 'any', 'be', 'be', 'behalf', 'by', 'by', 'character', 'character', 'claim', 'continuously', 'defamation', 'defamation', 'during', 'first', 'give', 'have', 'homeowner', 'insure', 'insure', 'insure', 'issue', 'libel', 'libel', 'make', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'other', 'policy', 'provide', 'publication', 'rise', 'slander', 'slander', 'that', 'the', 'the', 'the', 'this', 'time', 'to', 'under', 'utterance', 'we', 'which']","['ani', 'ani', 'been', 'behalf', 'by', 'by', 'charact', 'charact', 'claim', 'continu', 'defam', 'defam', 'dure', 'first', 'gave', 'has', 'homeown', 'insur', 'insur', 'insur', 'issu', 'libel', 'libel', 'made', 'of', 'of', 'of', 'of', 'on', 'or', 'or', 'or', 'or', 'or', 'or', 'other', 'polici', 'provid', 'public', 'rise', 'slander', 'slander', 'that', 'the', 'the', 'the', 'this', 'time', 'to', 'under', 'us', 'utter', 'was', 'which']"
"Pollutants  means any solid liquid gaseous or
thermal irritant or contaminant arising from any
source whether industrial or otherwise including but
not limited to asbestos radon carbon monoxide gas
fuel oil gasoline lead and any products containing
lead PCB smoke vapor soot fumes acids alkalis
chemicals insecticides and waste Waste includes
materials to be recycled reconditioned or reclaimed",pollut mean ani solid liquid gaseous or thermal irrit or contamin aris from ani sourc whether industri or otherwis includ but not limit to asbesto radon carbon monoxid gas fuel oil gasolin lead and ani product contain lead pcb smoke vapor soot fume acid alkali chemic insecticid and wast wast includ materi to be recycl recondit or reclaim,"pollutant   mean any solid liquid gaseous or 
 thermal irritant or contaminant arise from any 
 source whether industrial or otherwise include but 
 not limit to asbestos radon carbon monoxide gas 
 fuel oil gasoline lead and any product contain 
 lead pcb smoke vapor soot fumes acids alkali 
 chemical insecticide and waste Waste include 
 material to be recycle recondition or reclaim","['acids', 'alkali', 'and', 'and', 'any', 'any', 'any', 'arise', 'asbestos', 'be', 'but', 'carbon', 'chemical', 'contain', 'contaminant', 'from', 'fuel', 'fumes', 'gas', 'gaseous', 'gasoline', 'include', 'include', 'industrial', 'insecticide', 'irritant', 'lead', 'lead', 'limit', 'liquid', 'material', 'mean', 'monoxide', 'not', 'oil', 'or', 'or', 'or', 'or', 'otherwise', 'pcb', 'pollutant', 'product', 'radon', 'reclaim', 'recondition', 'recycle', 'smoke', 'solid', 'soot', 'source', 'thermal', 'to', 'to', 'vapor', 'waste', 'waste', 'whether']","['acid', 'alkali', 'and', 'and', 'ani', 'ani', 'ani', 'aris', 'asbesto', 'be', 'but', 'carbon', 'chemic', 'contain', 'contamin', 'from', 'fuel', 'fume', 'gas', 'gaseous', 'gasolin', 'includ', 'includ', 'industri', 'insecticid', 'irrit', 'lead', 'lead', 'limit', 'liquid', 'materi', 'mean', 'monoxid', 'not', 'oil', 'or', 'or', 'or', 'or', 'otherwis', 'pcb', 'pollut', 'product', 'radon', 'reclaim', 'recondit', 'recycl', 'smoke', 'solid', 'soot', 'sourc', 'thermal', 'to', 'to', 'vapor', 'wast', 'wast', 'whether']"
"Property damage  means physical injury to or
destruction of tangible property including all resulting
loss of use of that property Property damage does
not include any amounts sought for pecuniary or
economic losses
Punitive damages  means amounts of money
awarded or imposed to punish deter or to make an
example of a wrongdoer and includes but is not
limited
to
exemplary
damages
andor
aggravatedaggravating circumstances damages",properti damag mean physic injuri to or destruct of tangibl properti includ all result loss of use of that properti properti damag doe not includ ani amount sought for pecuniari or econom loss punit damag mean amount of money award or impos to punish deter or to make an exampl of a wrongdoer and includ but is not limit to exemplari damag andor aggravatedaggrav circumst damag,"property damage   mean physical injury to or 
 destruction of tangible property include all result 
 loss of use of that property property damage do 
 not include any amount seek for pecuniary or 
 economic loss 
 punitive damage   mean amount of money 
 award or impose to punish deter or to make an 
 example of a wrongdoer and include but be not 
 limit 
 to 
 exemplary 
 damage 
 andor 
 aggravatedaggravate circumstance damage","['a', 'aggravatedaggravate', 'all', 'amount', 'amount', 'an', 'and', 'andor', 'any', 'award', 'be', 'but', 'circumstance', 'damage', 'damage', 'damage', 'damage', 'damage', 'destruction', 'deter', 'do', 'economic', 'example', 'exemplary', 'for', 'impose', 'include', 'include', 'include', 'injury', 'limit', 'loss', 'loss', 'make', 'mean', 'mean', 'money', 'not', 'not', 'of', 'of', 'of', 'of', 'of', 'or', 'or', 'or', 'or', 'pecuniary', 'physical', 'property', 'property', 'property', 'property', 'punish', 'punitive', 'result', 'seek', 'tangible', 'that', 'to', 'to', 'to', 'to', 'use', 'wrongdoer']","['a', 'aggravatedaggrav', 'all', 'amount', 'amount', 'an', 'and', 'andor', 'ani', 'award', 'but', 'circumst', 'damag', 'damag', 'damag', 'damag', 'damag', 'destruct', 'deter', 'doe', 'econom', 'exampl', 'exemplari', 'for', 'impos', 'includ', 'includ', 'includ', 'injuri', 'is', 'limit', 'loss', 'loss', 'make', 'mean', 'mean', 'money', 'not', 'not', 'of', 'of', 'of', 'of', 'of', 'or', 'or', 'or', 'or', 'pecuniari', 'physic', 'properti', 'properti', 'properti', 'properti', 'punish', 'punit', 'result', 'sought', 'tangibl', 'that', 'to', 'to', 'to', 'to', 'use', 'wrongdoer']"
